Id,SalePrice
1591,96453.42384595887
1592,125684.65151338316
1593,125721.08118815637
1594,123691.00791935404
1595,101510.6545137556
1596,241365.25089070876
1597,197421.54811666813
1598,216458.09479940578
1599,191890.17001463452
1600,179648.0183877337
1601,66351.01422909679
1602,113151.60581839982
1603,96929.8503283154
1604,285552.3159319185
1605,247096.06264653042
1606,171650.27837491778
1607,182246.65749568262
1608,203242.10181561668
1609,200870.25638969228
1610,157159.1057805675
1611,131634.76769218387
1612,151983.8764253899
1613,156777.3453910794
1614,120347.57227663898
1615,84424.50256549698
1616,66290.81398071209
1617,95824.89591233373
1618,127951.8369884668
1619,142204.44036888977
1620,153459.92198638024
1621,130526.72329795858
1622,136831.59964455568
1623,296731.21958085644
1624,201976.0859470329
1625,141352.5472176861
1626,169427.42719482013
1627,178365.81961361694
1628,280548.5405552388
1629,179085.8393315086
1630,371562.6825003146
1631,229226.78273968623
1632,247802.67786877806
1633,166250.74216975726
1634,176324.56730894803
1635,178472.01563909452
1636,154782.4479747619
1637,177737.4505916331
1638,212462.4254983757
1639,189051.28886041726
1640,266249.46072633186
1641,185585.5108943217
1642,209168.80482705796
1643,221531.9889849805
1644,229104.03772097317
1645,167753.26703168033
1646,162965.00934349146
1647,161245.1085383253
1648,126646.34335258251
1649,140915.2730222659
1650,125407.43102630836
1651,127052.55028935839
1652,98175.15930384134
1653,96212.80049860949
1654,148766.406458773
1655,150844.81009799975
1656,143653.01762029523
1657,149472.84908082543
1658,139661.74926172843
1659,139084.71510735364
1660,146216.24358655643
1661,483460.38635936636
1662,424502.6584721827
1663,391316.013243587
1664,410615.12200895074
1665,326240.3020547076
1666,338487.66144648177
1667,364374.81449224416
1668,341119.0460448548
1669,292206.591782381
1670,371562.1077049722
1671,277771.33966692176
1672,479854.0117337808
1673,294067.89446660643
1674,257485.1064974945
1675,177273.89496261952
1676,180243.54020076524
1677,213238.18766537888
1678,485393.6800651173
1679,383828.0731135463
1680,350914.48568457813
1681,284727.0099443446
1682,299446.22289512696
1683,183758.34431713377
1684,172653.54228214102
1685,168867.70320221924
1686,169324.43799969746
1687,165497.80915558798
1688,186113.93748782156
1689,186037.18421005266
1690,180767.22061738087
1691,175775.18717268112
1692,254694.5094726468
1693,166017.40453047957
1694,177511.02676902706
1695,160910.10126659172
1696,274008.7322368574
1697,168398.2990302617
1698,338452.5914373246
1699,302708.72298660036
1700,236741.29657504143
1701,260657.51014176325
1702,273230.05513745174
1703,261104.027491077
1704,298255.90538839885
1705,243293.44555284065
1706,475544.37569481786
1707,216849.55709205734
1708,215186.24298674928
1709,297026.9783246922
1710,236793.29498073412
1711,258390.71823425972
1712,267774.1619222953
1713,255385.2014031664
1714,214092.4120342239
1715,197172.6673278216
1716,193981.4406880457
1717,185587.75550983186
1718,124160.22391891318
1719,202666.57747495788
1720,254510.6241114786
1721,181029.7979961536
1722,114665.71803233096
1723,163877.9139070641
1724,217248.29596053026
1725,232088.16263479058
1726,191502.92033230394
1727,157483.38958291578
1728,187888.12463594205
1729,178970.8085540993
1730,160664.0513700179
1731,129743.57858550877
1732,130315.88430584071
1733,118477.81903452822
1734,136088.16759055716
1735,134491.82761201402
1736,115106.90733263532
1737,374955.5283306305
1738,213889.63933150817
1739,252420.16123256242
1740,227659.153576715
1741,178843.05672517512
1742,169651.98132096438
1743,166858.35381717177
1744,302850.8135746849
1745,215431.34484525232
1746,236030.27401034452
1747,215500.72099150717
1748,250669.2970485985
1749,150734.4650598001
1750,140819.86227641001
1751,225400.32353186334
1752,120555.12757634657
1753,150765.53957592597
1754,196602.98900034578
1755,179763.37174897088
1756,119332.14902820016
1757,124733.4757247954
1758,146875.38249258493
1759,178824.84436025395
1760,158594.06542170822
1761,149180.34323145746
1762,170677.47888260163
1763,161931.85411964217
1764,112160.33034103908
1765,173720.8830249645
1766,164625.00360639163
1767,204446.33975261796
1768,140154.00040946167
1769,174288.9681652951
1770,155635.7552902757
1771,132081.78171313
1772,139704.7871617872
1773,124734.1127742106
1774,123943.69366381803
1775,132556.78025990017
1776,131201.98410702424
1777,116105.5167596054
1778,129160.38074443703
1779,132115.63315695414
1780,173809.14982735462
1781,134605.1194549677
1782,89136.99765060454
1783,150782.57791610577
1784,89762.66293560009
1785,119425.69639223436
1786,104800.30656027606
1787,160584.14305160314
1788,57480.77144492356
1789,109404.73681731008
1790,74374.9210773826
1791,196096.6328217474
1792,160704.65090836695
1793,135632.7734727442
1794,146718.04857850945
1795,136647.04786809307
1796,127924.8035208408
1797,128194.002730484
1798,118276.78382321057
1799,113030.65229416094
1800,133929.18311375278
1801,135988.4029439992
1802,139323.18363031076
1803,147616.25388004718
1804,136475.67190522235
1805,133169.7202959474
1806,118292.69887707013
1807,119853.51942154039
1808,138108.24424292782
1809,124390.62191723876
1810,142788.92941433683
1811,101808.72199499178
1812,104914.558818026
1813,122909.63882461107
1814,90884.06107963817
1815,45055.198529292014
1816,95790.70851259172
1817,108391.64302671641
1818,157230.34836448674
1819,107438.8384503915
1820,56356.17541180509
1821,101066.70857044678
1822,140117.55296589914
1823,45984.02856719119
1824,133355.30876826704
1825,136757.65634650353
1826,98976.6430038361
1827,106388.06284015173
1828,137322.6413228178
1829,111733.04855156328
1830,155375.49156748832
1831,165779.8877112312
1832,94020.90488623914
1833,148673.16922493392
1834,119654.19771251194
1835,144586.05509359488
1836,134226.56666487583
1837,97852.05165575098
1838,127356.65366836662
1839,81082.30182488511
1840,164187.79925506885
1841,147060.53215461326
1842,87008.99283671532
1843,150063.16483585807
1844,132663.81987103182
1845,143503.73129619154
1846,155991.08628483556
1847,148381.4426164764
1848,48376.208393513065
1849,112324.08367072661
1850,121783.25039904282
1851,154255.00194150698
1852,129063.55030377166
1853,131844.88676250685
1854,185182.4345566593
1855,158115.93462326707
1856,208045.6936968777
1857,137032.33048533305
1858,135140.92206497167
1859,119605.59132364126
1860,143004.08004866214
1861,118524.42132061832
1862,285432.8894958837
1863,276193.37659573415
1864,276193.37659573415
1865,330064.97022669006
1866,344203.58980109484
1867,258373.46401769097
1868,313853.4299899249
1869,203799.53941259076
1870,277057.40443332505
1871,245745.90455967886
1872,171788.71866901184
1873,218747.51941342955
1874,140554.67989361126
1875,220716.25041913797
1876,193041.4536027754
1877,228432.91538741326
1878,198882.39410025137
1879,131819.83809381156
1880,133206.73985798526
1881,250473.3789588942
1882,259698.88920668003
1883,202517.32313276562
1884,215485.5875085227
1885,266745.089722838
1886,304366.93763955997
1887,221656.08646951464
1888,291011.44816767547
1889,172734.25423124374
1890,145484.78709216727
1891,142563.1034621406
1892,109477.22934285356
1893,140034.8742557201
1894,118206.49125498616
1895,146639.61010701227
1896,119095.29583465977
1897,115885.93049009505
1898,101696.3427216083
1899,148095.2220326764
1900,151448.88629461004
1901,167389.80428501434
1902,156965.52749478197
1903,234346.2597804394
1904,143655.05626895613
1905,208889.64119859078
1906,174797.34402115748
1907,215689.24309450775
1908,113711.79221149233
1909,131480.91391606358
1910,119447.94884807518
1911,228938.2926406334
1912,293583.55635452026
1913,151706.23178020545
1914,68995.26415326404
1915,325227.51814316266
1916,75092.56533397862
1917,249250.60020197762
1918,140334.27597169013
1919,166274.27820170185
1920,154473.2289905581
1921,416058.64815863076
1922,351869.820343694
1923,205525.18802580365
1924,238068.38830662545
1925,209669.84654624463
1926,385046.38886736886
1927,135647.96407512538
1928,154171.99307388102
1929,123609.56797375869
1930,147088.41247824577
1931,145562.10173073347
1932,139631.93413513518
1933,173021.98819898878
1934,170157.1009115721
1935,181448.29259167003
1936,176155.73820915094
1937,189496.09097418239
1938,167614.178122036
1939,228427.86840197866
1940,181026.06915871578
1941,174474.39730412373
1942,193272.08950989018
1943,191328.8534502549
1944,307729.037968522
1945,374605.5196745608
1946,143495.3979984339
1947,318062.7851180712
1948,180234.8646848736
1949,236919.14872424435
1950,184668.97167150545
1951,232921.75152838003
1952,197105.09918659567
1953,166979.09974716103
1954,197249.6027274462
1955,138007.92870364775
1956,280620.64929000114
1957,152158.98064770797
1958,311429.04659573274
1959,135546.65181800025
1960,113256.34517745777
1961,114924.45552590575
1962,94867.4025358777
1963,106556.81686962281
1964,110813.60469263018
1965,145186.2019019468
1966,159021.81722804884
1967,293894.25887685746
1968,447328.2121127902
1969,388715.5366956572
1970,438845.3173041166
1971,411825.06242321676
1972,360751.737046549
1973,250941.16247847042
1974,298932.2684360368
1975,411520.93603172
1976,281609.6858572213
1977,339006.03292318765
1978,347774.34275617084
1979,320623.2418990679
1980,201350.00320084832
1981,333708.9449999125
1982,233890.06432777384
1983,214042.74263927265
1984,166071.81563279885
1985,213556.57546210103
1986,217447.43402007388
1987,176306.17868309043
1988,174539.2947895539
1989,194332.71414796822
1990,218058.6098211402
1991,275157.0353218627
1992,220658.4211112315
1993,169779.82434988546
1994,242846.3125177679
1995,189207.58875322226
1996,254511.8071787831
1997,314502.29582652193
1998,349732.0120955013
1999,239544.62669839532
2000,286951.1620544555
2001,252235.38747594485
2002,237640.17106459063
2003,259504.1913078732
2004,284765.8446883964
2005,223384.84225762
2006,238822.4880596015
2007,249043.5448318232
2008,226851.67441030403
2009,189907.14888517122
2010,197466.02725153914
2011,137546.91927124944
2012,184941.1784263641
2013,186076.53033921434
2014,181190.5493700509
2015,196478.8279289307
2016,195254.25174334348
2017,207675.64606034037
2018,120699.28874651752
2019,133154.97648633807
2020,121577.57947293951
2021,113301.75398874137
2022,185283.63754252205
2023,133662.935954968
2024,245095.36188909158
2025,344864.0274475635
2026,172879.230815712
2027,146225.7674786343
2028,154199.1792705804
2029,166470.24952260862
2030,283371.4071916676
2031,272099.47420042043
2032,302778.83033336006
2033,291908.1614923166
2034,156924.19538046024
2035,226352.14884645148
2036,185943.24217317707
2037,193873.39909806408
2038,304204.6370673728
2039,214678.6056206133
2040,381004.25998430926
2041,295322.42773933284
2042,196993.17769615067
2043,163350.1307457932
2044,172616.22906742687
2045,211112.70456270402
2046,134248.91939540757
2047,149243.94073879108
2048,137383.14671961224
2049,135916.6783337881
2050,187307.40534952757
2051,99737.17578126803
2052,127814.04491241061
2053,146105.2085735797
2054,77688.7497038421
2055,160965.05556554193
2056,141678.23857483303
2057,123783.75550473835
2058,224660.86039654008
2059,126445.54145518571
2060,178089.450531624
2061,184814.64559745297
2062,138151.7680516998
2063,115599.73211358536
2064,147280.86147704345
2065,122729.98513664045
2066,188461.47806043178
2067,130227.70417321859
2068,132640.44663665662
2069,94003.62939997364
2070,107783.96047515603
2071,87326.55989833668
2072,113614.17635470681
2073,137745.5859561643
2074,190182.98231019595
2075,155562.151455741
2076,118760.33822182853
2077,152500.65611460124
2078,118190.10420782008
2079,148915.81858172014
2080,122799.23041109944
2081,118336.67680264829
2082,122931.72051710122
2083,132593.02688639046
2084,110037.94249554606
2085,118449.48411303024
2086,161429.3497214292
2087,128274.32040156292
2088,95578.1655606377
2089,71062.2760718241
2090,132323.78547537784
2091,113411.65433107392
2092,137148.6786955437
2093,124710.02967804966
2094,137710.92244073516
2095,146833.37972926706
2096,87639.464228793
2097,86173.92013975256
2098,135675.610642135
2099,59925.19430466074
2100,112520.3861932979
2101,126970.26880278859
2102,134321.2890066939
2103,104660.48680405677
2104,128815.59188020337
2105,117798.08602324089
2106,59034.62500122305
2107,227857.25261989137
2108,124351.83816775821
2109,120385.25997125987
2110,126977.28947558219
2111,163854.32417798517
2112,137628.3596324904
2113,118060.88346276636
2114,110888.42945557041
2115,143412.6316414233
2116,112365.20897561828
2117,157809.92249795253
2118,117764.6594480237
2119,107378.83230853664
2120,101736.82431831029
2121,89233.86058140088
2122,87677.69902845369
2123,98662.56884266557
2124,169909.94489389405
2125,134662.63300542333
2126,148228.67676982476
2127,154653.43922928497
2128,123932.7631434813
2129,111963.52141456235
2130,158559.6846305787
2131,143736.01120001334
2132,123403.52754221162
2133,122977.52560432347
2134,137857.18811017968
2135,105723.06665323391
2136,68089.45559595997
2137,127799.923213094
2138,140635.8557151495
2139,152896.41107130834
2140,140118.34922337646
2141,141221.62558649186
2142,127040.0118346439
2143,147282.3226540299
2144,100774.06916661398
2145,141257.00523711764
2146,164105.00990695864
2147,148531.63266050047
2148,136512.98775210316
2149,137988.2239276883
2150,206216.78082390974
2151,114614.18400305694
2152,164342.1909627722
2153,152150.91769480758
2154,114504.91610049263
2155,133454.5408825796
2156,227942.3096648106
2157,239134.82285369825
2158,237968.27724114855
2159,185987.43425440582
2160,175786.45772971588
2161,250398.89594055462
2162,428491.80501223105
2163,364832.18590544275
2164,261477.52384464955
2165,173628.18258961927
2166,142270.84807969176
2167,239932.06998410707
2168,208933.05397425013
2169,202581.3760216716
2170,229731.07435383557
2171,150653.3354236343
2172,139092.48622081536
2173,179790.1401675656
2174,222640.93249235075
2175,298520.13578265475
2176,323016.60554283654
2177,235571.79111966395
2178,224018.8580185164
2179,141913.2283036654
2180,215496.689716311
2181,186477.63043855148
2182,226695.54629646617
2183,195118.46489876034
2184,134218.96431361834
2185,128806.75410464032
2186,145443.63061036833
2187,151362.36281487517
2188,158107.59137139842
2189,178416.81661281848
2190,89537.03253541079
2191,91656.68700558088
2192,102342.43008452437
2193,109125.88498942906
2194,115434.10697640596
2195,113300.17595215219
2196,117225.68179887612
2197,106596.00779755125
2198,157104.40295194782
2199,163293.18955979554
2200,143454.50810385036
2201,158271.1001726012
2202,186006.58480755144
2203,147459.46406821057
2204,181834.93881507937
2205,116759.69556356347
2206,152753.12328817573
2207,241850.35402826127
2208,239637.45708243918
2209,194066.87986088594
2210,117491.06878378865
2211,122787.20644354587
2212,117201.93752126287
2213,101914.84126927562
2214,134433.29640685132
2215,110020.84528737271
2216,157835.83510906907
2217,85149.43337966585
2218,81369.54697182121
2219,74720.79875348971
2220,83008.6370680985
2221,324760.0304581289
2222,257975.8120720466
2223,280146.54708937916
2224,225687.52682581817
2225,126631.20986943628
2226,192068.2803464982
2227,199635.28603315182
2228,265888.09123323637
2229,251656.66961674232
2230,148697.6207720699
2231,208655.86538464404
2232,176945.30760956896
2233,162907.9732723005
2234,254675.26332152032
2235,202187.65350103588
2236,276333.25873772573
2237,348236.99689076515
2238,222646.45815253994
2239,111510.38070531042
2240,164632.69946755734
2241,155054.7518549756
2242,127263.92413768757
2243,130578.49021321745
2244,103146.40694000604
2245,96807.2865743078
2246,142374.85306826193
2247,112031.85944222029
2248,120753.76399700686
2249,124205.21581645837
2250,131932.14542516886
2251,119268.17462847425
2252,177457.76670089606
2253,149744.5284305462
2254,173872.4845572121
2255,194462.85284314697
2256,189972.44865716452
2257,199801.3778683229
2258,173542.93922642808
2259,177963.2456565326
2260,174580.463222845
2261,182800.36390532728
2262,193111.96549570916
2263,322253.7870742174
2264,477451.54667616973
2265,187892.7725317387
2266,287176.6333315183
2267,399143.3334376415
2268,368096.6889619683
2269,158341.29543377142
2270,197111.24532987698
2271,221708.16078335347
2272,197195.79921413388
2273,168512.89680603362
2274,176914.76842084102
2275,164290.21380949253
2276,174926.9769887186
2277,190384.8025190524
2278,157861.0158973013
2279,124566.31708446433
2280,127857.87755460167
2281,160692.09578628108
2282,177190.19390764734
2283,107259.54349116783
2284,102290.96621260169
2285,158337.81816848533
2286,129140.9819313641
2287,340182.08267799113
2288,279630.8061527431
2289,410551.0042581909
2290,411263.09416302247
2291,305893.13457509293
2292,425549.6787069095
2293,457729.51135039167
2294,378241.64150195563
2295,431301.71600579325
2296,233812.20150190874
2297,290599.06538920896
2298,345940.4119727777
2299,350478.26373648
2300,319215.2629433754
2301,274591.65578803426
2302,244005.277202737
2303,250968.77348504603
2304,234846.384044427
2305,158605.9894951993
2306,157249.04130063814
2307,183572.1860978696
2308,223889.4726242096
2309,291881.6975703429
2310,211186.28099600316
2311,197392.64189835993
2312,179677.70204125647
2313,176719.96260107445
2314,190448.9188409141
2315,174051.21096807095
2316,186823.62124610515
2317,180498.47853988464
2318,180677.90310820346
2319,177258.6169475578
2320,204058.1947337553
2321,238920.58627320128
2322,169273.34420304975
2323,197785.26572599384
2324,171918.02754415432
2325,201915.87656032847
2326,171276.1246096821
2327,206887.26416924133
2328,228774.38980068144
2329,181688.8334453494
2330,171417.99347517756
2331,358296.86490897764
2332,397240.9975401566
2333,314756.4212937735
2334,245489.67673834754
2335,247504.16902598852
2336,353225.10406002484
2337,221437.66927291063
2338,299673.555307149
2339,231880.0990526011
2340,371998.8121285876
2341,236812.69500172706
2342,240219.14125023398
2343,222234.99759833343
2344,228453.53344148255
2345,241307.09806988615
2346,219489.66021029776
2347,206029.52343029424
2348,236295.34602444666
2349,164032.74466898214
2350,273621.043835981
2351,228556.39900241862
2352,258913.6117687594
2353,229811.8692208056
2354,122874.95691677052
2355,152350.66373558357
2356,146359.76938534313
2357,199860.65472227766
2358,197605.23341489455
2359,108291.44945926906
2360,113499.5159200275
2361,148565.7042162704
2362,276462.6451758585
2363,133445.83376568975
2364,169826.5761361917
2365,214073.5314435358
2366,197921.76082645493
2367,213496.6103227753
2368,201887.6892146214
2369,210919.52133987876
2370,157559.44526838596
2371,165698.44482392917
2372,193396.65646913002
2373,262770.8335803751
2374,293286.9964465336
2375,251955.86695765855
2376,238513.00137099787
2377,380578.1397151808
2378,153714.1925810934
2379,209369.71123197643
2380,142147.9321016665
2381,157300.3752477215
2382,202771.29279504227
2383,206190.65870581713
2384,235815.09761058918
2385,165293.5988966357
2386,141560.90133338133
2387,144875.31695222596
2388,104118.75073102071
2389,124958.12779417007
2390,147821.18648523808
2391,133526.24881306433
2392,115542.2333871302
2393,163531.6498790005
2394,144478.0650312423
2395,206080.06499600524
2396,134968.32302829696
2397,188772.2501018532
2398,128973.72775881227
2399,55869.87786598045
2400,50452.39688092913
2401,117772.42331959026
2402,135165.71096841508
2403,122466.59761208433
2404,147971.78408917374
2405,155982.43122281914
2406,140792.09184205567
2407,120807.8337713202
2408,145435.6629222553
2409,121561.47208923145
2410,169210.2434643031
2411,123099.88427704062
2412,154033.85008155438
2413,137268.4111875616
2414,144074.57732646173
2415,120947.12166831212
2416,127484.79725106838
2417,127434.8796470425
2418,126944.55216913672
2419,114284.48155429483
2420,124028.70822067042
2421,160101.86219737158
2422,124872.14852699114
2423,120750.86306585647
2424,151476.3247610614
2425,223565.94706767466
2426,138096.33307438923
2427,127191.70892097271
2428,178394.96497218614
2429,121758.47105601453
2430,132189.99956616887
2431,118620.03980801413
2432,135593.54673827035
2433,138014.42079747486
2434,142599.96328756624
2435,136244.58744094844
2436,110974.29811885163
2437,97948.64942308747
2438,123001.21005446094
2439,107427.32322340427
2440,123014.67587677893
2441,97783.1948168417
2442,98693.26800595218
2443,111890.16065196792
2444,114594.28067004538
2445,86278.69883319337
2446,131803.13466849062
2447,225760.08405098208
2448,145660.24641734528
2449,102042.53975245371
2450,149359.70452061167
2451,129391.17613763288
2452,226019.23367311878
2453,95231.34379439591
2454,138873.04440280955
2455,122251.24583079708
2456,123202.20236970868
2457,125620.95708403458
2458,113314.06419139869
2459,105700.59247858972
2460,131988.77101869378
2461,114617.22395102197
2462,123235.59056035182
2463,112226.31290742694
2464,202566.44104592377
2465,119951.34464333967
2466,102757.68976730184
2467,153835.91658912826
2468,90310.90351813527
2469,70510.44075572559
2470,187564.3658472273
2471,194469.8267981668
2472,176370.16415526593
2473,123575.9342577644
2474,91605.66893046687
2475,235838.3183292516
2476,114054.52565676117
2477,131815.1603535996
2478,153134.12906640503
2479,113518.93244893325
2480,136939.20262914937
2481,112865.65724985565
2482,131949.90658765825
2483,111451.21696954935
2484,116439.1055647323
2485,128985.88736861425
2486,146735.7014689286
2487,190170.2115019144
2488,155090.72753060263
2489,155619.54765884273
2490,149480.1405531137
2491,100745.44987379489
2492,171635.16989647454
2493,156570.28429100083
2494,166804.71175694274
2495,112402.91432891919
2496,234936.79158475072
2497,150064.34355719536
2498,114876.18044426614
2499,107825.42754169635
2500,121891.1487485811
2501,139616.84275878977
2502,140793.61322679964
2503,99149.4367198921
2504,187828.08489399566
2505,220769.44321039534
2506,255269.29460028914
2507,324256.51374426024
2508,253360.3926331705
2509,212770.62424726153
2510,234113.385670958
2511,185961.4391660925
2512,216324.68059448546
2513,215120.82501371077
2514,268400.56598170986
2515,145298.82790935837
2516,162676.24153426779
2517,140141.8067621601
2518,147878.14851879078
2519,219299.5984340002
2520,219137.39946542427
2521,192731.10605033004
2522,215496.60908396015
2523,126594.69376447132
2524,133011.62720942375
2525,144749.35751197083
2526,136453.60189300278
2527,104560.85004904788
2528,129994.32585191059
2529,129717.98420229138
2530,129104.52070471423
2531,255132.00288289104
2532,222963.8987163841
2533,202680.61981519332
2534,231967.3751031282
2535,311269.7973686305
2536,229413.21014820482
2537,230047.93175005785
2538,186685.64875722112
2539,194839.4449728266
2540,168488.64242229823
2541,183525.4531573298
2542,159531.93032888387
2543,138116.32104263923
2544,117374.28917076378
2545,127098.88137599613
2546,141296.02160475616
2547,138430.20951796006
2548,147932.12629465226
2549,158543.70034375758
2550,181780.7905641246
2551,140070.2330859053
2552,123356.54767431955
2553,79368.45574131905
2554,119475.734714071
2555,109234.53476396285
2556,103999.01566027879
2557,117669.29213359604
2558,159364.51319016155
2559,137066.42809309135
2560,141665.05942110796
2561,142958.70814316662
2562,123748.38430604282
2563,146479.33668315114
2564,197297.8630582289
2565,149469.7627406967
2566,153378.76558652794
2567,131922.1038426371
2568,204438.75057596035
2569,203203.2399705184
2570,119551.80899765475
2571,178612.86434845475
2572,173568.71816984197
2573,228534.24338036607
2574,316784.5776971194
2575,133688.62589826918
2576,133324.65770563678
2577,151632.54073939196
2578,92133.38671153742
2579,61614.268430555436
2580,128875.56528353
2581,126362.38593026632
2582,109197.21768351208
2583,271788.8793914955
2584,168570.28985162787
2585,165583.39479169986
2586,235100.02196822473
2587,222494.93414357555
2588,155431.02672740692
2589,142311.55586487235
2590,206345.38012319588
2591,213263.24915100692
2592,218394.70050824693
2593,237085.55983676153
2594,180878.9713807386
2595,208160.06735084206
2596,309776.8646508763
2597,179365.73991264793
2598,260321.1779499267
2599,310424.062602303
2600,202641.70147498418
2601,147627.10625603638
2602,78696.38626651568
2603,94510.34343931879
2604,88139.8300528975
2605,70938.82713188362
2606,143488.68410318805
2607,216057.04748194155
2608,204635.3489514156
2609,152294.2958631108
2610,109738.86569859431
2611,152004.23915552182
2612,158517.96741105377
2613,132808.89901844758
2614,125587.34140637849
2615,160058.8787408182
2616,136850.38657415798
2617,166919.75460789035
2618,183075.66086085126
2619,190160.0470123226
2620,186706.67647912708
2621,189316.1760207012
2622,189491.41735815542
2623,245002.37428513227
2624,250096.71208936206
2625,332805.80393952364
2626,168557.10712432858
2627,172041.42460612368
2628,428006.30025076796
2629,585848.1306840384
2630,333784.2492052112
2631,425960.1803269389
2632,416393.66097299574
2633,311671.18361100834
2634,396103.84408533614
2635,151657.58115446713
2636,188888.73753446335
2637,191790.901997211
2638,258167.18194998347
2639,178832.47966348086
2640,161847.0981227786
2641,94579.3354558535
2642,201427.28707438658
2643,107209.65412543695
2644,129948.66370624182
2645,104866.62910297466
2646,98229.24745242773
2647,99553.58535314153
2648,138401.63007376844
2649,148148.23363381292
2650,158807.1352978167
2651,140647.58826694146
2652,421122.74556850916
2653,266478.49704811716
2654,235457.48340187868
2655,334568.3585253931
2656,323280.2044506113
2657,341347.6660363075
2658,265737.6913188265
2659,282532.51633250306
2660,294587.6796984016
2661,311266.74976830295
2662,328713.8655021957
2663,276226.98552189785
2664,286583.24506741564
2665,314291.2413811777
2666,285968.3666736016
2667,168292.83848627223
2668,182602.0173959158
2669,168555.25668551106
2670,279442.1335350204
2671,186572.42282500234
2672,189658.35699555004
2673,201923.38805159964
2674,201239.75313231515
2675,171808.97216051107
2676,181412.67527686816
2677,201066.02748111557
2678,259982.33200537311
2679,286938.556297724
2680,279351.7754309486
2681,374702.46849192906
2682,322645.1982770868
2683,501296.33796231815
2684,291713.27387772314
2685,333057.8243547772
2686,268273.86005449574
2687,335766.240986958
2688,219082.10249167643
2689,217545.21680437645
2690,469923.948541292
2691,191668.04603072497
2692,126489.3032079123
2693,193260.935533459
2694,127064.98583197441
2695,193539.36515570412
2696,186299.7744608675
2697,200580.82262948918
2698,199311.06727758693
2699,169516.04813738193
2700,155191.0251969629
2701,163619.43192457463
2702,111787.89294942749
2703,140436.25248234512
2704,144877.48224311386
2705,124488.79067609458
2706,119540.5996217441
2707,124377.18238295682
2708,133101.95146513925
2709,112882.21621711084
2710,124008.96706711632
2711,239843.07006127696
2712,351091.0895317651
2713,165532.1615741618
2714,150934.23961034615
2715,171240.16298083862
2716,153599.08038283858
2717,192414.29322766533
2718,217897.72072429245
2719,169604.52937641414
2720,173013.1476864383
2721,136700.6084685951
2722,152282.11018270385
2723,149958.99090892478
2724,130900.43841781931
2725,134539.29566897944
2726,148947.6035263342
2727,182219.54619410395
2728,168981.5989993519
2729,151391.555273651
2730,146387.48606273156
2731,118776.36488279684
2732,114962.20720384948
2733,159033.04182458358
2734,133542.5911174244
2735,133547.84877118867
